Frame,Maximum diameter of the drop (d_e),Diameter at the lowest end (d_s),Surface_Tension
914,0.0024978472503017725,0.0014533352208661722,82.16542789687357
915,0.0024566883369362075,0.0013921503000808655,84.87944068216186
916,0.0024729491690806565,0.0014259617792382584,82.36007649079477
917,0.002469889281535092,0.001471377043873154,75.75274647175812
918,0.0024847452803336834,0.0014258291912438077,84.1582526695499
919,0.002486676928577656,0.00144252000806931,82.04020309787103
920,0.0024592778203026376,0.0014710772042954463,74.34006843082925
921,0.0024428233433303886,0.0015767053761264545,60.69398650349304
922,0.0024864955148432492,0.0016013881885222562,63.22681011881488
923,0.002442949508536898,0.0015546183234564825,62.87847793497305
924,0.0024977182499220825,0.0016234497791337268,62.3571838643535
925,0.0024976408464961602,0.001589756261567198,65.69098376919149
926,0.002510611146034446,0.001657858044115928,60.56839102443434
927,0.002470093391965086,0.0016841477047054253,54.138420336500694
928,0.002502409579265333,0.001725961009836053,53.99222443936663
929,0.002505960886797036,0.0015895535666802239,66.7004186409521
930,0.0024483936385769085,0.0016434360200610492,55.30462816568452
931,0.0024483936385769085,0.0016877356407640277,51.7604379398529
932,0.00248131900651627,0.0016616964202839498,57.129492172751746
933,0.002517276043384919,0.0016688995762713212,60.288912276324744
934,0.0025204229115008544,0.0016690154144244358,60.61757501092416
935,0.002483146940877192,0.0015943429088092131,63.53916740877555
936,0.0024827154666340633,0.0016054114482544632,62.4052536401393
937,0.002488420097504982,0.0016054507018077352,63.047826823479994
938,0.0025204229115008544,0.0016236085517286427,64.92714588600651
939,0.0024925446304259243,0.001639091408707354,60.32177135619966
940,0.002495374713844042,0.0016958193614095313,55.704926219472334
941,0.00246695374124941,0.0016100144182690946,60.21517803647047
942,0.0025316988863667714,0.0016348025747920047,65.11793970037307
943,0.002540237181229667,0.0015212746182092266,79.08564609761561
944,0.002492342358641256,0.0016169888966005954,62.37308377179746
945,0.0024653290596660456,0.001488212835970566,73.0283498090216
946,0.0025041729446473033,0.0016503180621916511,60.55757985899967
947,0.0025215732234926437,0.001657663676562166,61.782929583183815
948,0.002493227176547182,0.0015269899627845692,72.0473141856
949,0.0025051542086053998,0.001639091408707354,61.70409926310554
950,0.0025488227244122555,0.0015782019376247981,73.27390037512262
951,0.0025036444124487724,0.001494199677472201,77.48592984951935
952,0.002503946444508635,0.0016055684567094356,64.8216085956211
953,0.002514795439852044,0.0016166770827045077,64.96720208426328
954,0.0025246245145454857,0.0015948171568715018,68.39473076960293
955,0.0025190018749578816,0.0016280195982515844,64.32689986991777
956,0.0025037702635681736,0.0016503180621916511,60.51386894465914
957,0.0025084725614783194,0.0016503562476460842,61.022317936209426
958,0.0025037702635681736,0.0016063924993282013,64.71839281763832
959,0.0025172750825839087,0.0015829581412858695,68.77158446528455
960,0.002543938342101357,0.0015894319373405217,71.37420824072449
961,0.0025153967898253328,0.0016055684567094356,66.163213292637
962,0.002559319019522946,0.0016234497791337268,69.56568735236486
963,0.0025178007534583454,0.0015268248738643847,75.31125803058465
964,0.002543254286783651,0.0016575470450897682,64.21541727307158
965,0.002543659675104269,0.0016244418532532373,67.57199205303294
966,0.00255440425142272,0.0016575081661085603,65.49301289740474
967,0.002547988234567573,0.0015780385965006155,73.18510580179839
968,0.0025151713004341234,0.0015717715824811827,69.7345288209219
969,0.0025153967898253328,0.0016279034673609733,63.92592708880172
970,0.002546090649564619,0.0015667269336199772,74.25906443033483
971,0.0025547826461805602,0.0014308576524843567,94.51338782396239
972,0.002543659675104269,0.0014989560040526123,82.54785268564287
973,0.0025262215570581383,0.0014819607845196537,82.34220889768939
974,0.0025569006219724436,0.0015557058625389978,77.02734148238672
975,0.0025260968244710975,0.0014931871182792442,80.79141185444104
976,0.002566359662066934,0.0014531578442595597,92.80812352711884
977,0.0025661336561763454,0.0015216558210485562,82.71898430160813
978,0.0025280170239209447,0.0015159723959740812,78.06745599033184
979,0.0024991269296383597,0.001476778468627824,79.13771003788136
980,0.002500236617064671,0.0014656334438840411,80.80555192373245
981,0.002538117688190885,0.0015156398000078202,79.52119798006042
982,0.002538440444414124,0.0015156398000078202,79.56661184811931
983,0.0025414177971463396,0.0015155982203800878,79.9919600083247
984,0.0025266206599568026,0.0015380924999908387,75.11517011539166
985,0.0025374472171651404,0.0015382154113691092,76.55596867715012
986,0.002579584018180616,0.0015099645016306965,86.32568833199518
987,0.002539706245810459,0.0014931871182792442,82.76421232228306
988,0.002560390870641966,0.0015050416656225169,84.16053806667819
989,0.0025738567986375296,0.0016007441878171714,73.90459258713197
990,0.002550921973534165,0.0015269899627845692,79.84126228044032
991,0.002540227274817401,0.001549318856579755,75.56773860181895
992,0.0025677654739798155,0.001555374438192983,78.54954510788747
993,0.00257910931785315,0.0015893913921588936,75.91778357533819
994,0.002550921973534165,0.001549318856579755,77.00676510765764
995,0.002559701614155436,0.00154992886468394,78.12733719293524
996,0.00254934040472398,0.001560666360540078,75.40984599296017
997,0.0025597754719418877,0.0015157645320474796,82.5966723015398
998,0.0025884374100873407,0.0015780385965006155,78.54805326860459
999,0.002577109620465581,0.0015668503254740165,78.39301257338366
1000,0.0025783096250102827,0.001600905212280693,74.46175141184126
1001,0.0025547729456487224,0.0015605452174403804,76.14877294909914
1002,0.0025266985176745603,0.0015546183234564825,73.15278028305532
1003,0.00256088308312501,0.0015717314878015726,75.61310209002542
1004,0.0025983769190868183,0.0015780794333666768,79.90628967743474
1005,0.00256088308312501,0.0015717715824811827,75.60829938997135
1006,0.002588462306449317,0.0015670559569729234,79.92941631447981
1007,0.002590030294798154,0.0015784060902597156,78.71966557996905
1008,0.0026096864757273602,0.0015557058625389978,84.42894286554696
1009,0.002600682412134199,0.001589756261567198,78.76589066229808
1010,0.0025964913402473444,0.0016121369576124422,75.5223407528641
1011,0.0025715163834822263,0.0015942243247500816,74.35514535801822
1012,0.002595622520910042,0.0016234894737381593,74.10277329598229
1013,0.0025712958154948647,0.0015833163981969374,75.60808698196708
1014,0.0025757035864989526,0.0015943429088092131,74.88643703120749
1015,0.0025638343735995568,0.0016055684567094356,72.07909752552234
1016,0.002600186779713908,0.0016007844454515772,77.35542452774278
1017,0.0025717859408882636,0.0015718918603837768,77.04972087343018
1018,0.0025733537148343493,0.0016054507018077352,73.3019278402007
1019,0.0026120313299564115,0.0016349602449061576,74.90472041629788
1020,0.0025638343735995568,0.0016391298556998818,68.46015091147508
1021,0.0025928709070096273,0.00161663810173876,74.53143684206967
1022,0.0025717859408882636,0.0016391298556998818,69.41866181398773
1023,0.0025750429018358595,0.0016055684567094356,73.5047931326933
1024,0.0025715163834822263,0.00161663810173876,71.81467732355776
1025,0.0026013761388779203,0.0016351573111691414,73.52043565185971
1026,0.0025821303013882978,0.0015942243247500816,75.74308709969449
1027,0.0025883706374768816,0.0016055684567094356,75.22846829451652
1028,0.0026120313299564115,0.001646311953288119,73.62527000707226
1029,0.0026159758071807996,0.0016351573111691414,75.39131790481474
1030,0.0026227169460946594,0.0016236085517286427,77.62552456892517
1031,0.0025830087596235623,0.0016279034673609733,72.01103222583198
1032,0.002594231611543289,0.00161663810173876,74.70721563157443
1033,0.002593356954872595,0.0016509289234765104,70.79575784772328
1034,0.002593381254874515,0.0016504707987086086,70.84767939602163
1035,0.0026146945047851745,0.0016234497791337268,76.58372745052411
1036,0.002593964386628596,0.0016057646956894405,75.93808324164512
1037,0.00262664537659987,0.0016467816124703495,75.43935879257214
1038,0.002594231611543289,0.0016615826431264629,69.77643873954432
1039,0.0026065426968584996,0.001717824730469174,65.60591274321233
1040,0.0026093215922187276,0.0017402761440819326,63.82324749545401
1041,0.0026393479786603917,0.0016348419937461313,78.50086448888642
1042,0.0026342400393441073,0.001646311953288119,76.47799125757527
1043,0.002608669421833773,0.0016284840389984567,75.21245528186353
1044,0.0026379803142139273,0.0017257743124835282,68.44287964944186
1045,0.002604607803618399,0.0016503180621916511,72.25182359049101
1046,0.0025910886925650405,0.0016214216035859077,73.75707377563286
1047,0.0025949116962407934,0.0016615826431264629,69.85860775164208
1048,0.0026358296934524154,0.0017597199485734655,64.96412601509932
1049,0.0025763446538640167,0.0016543892662024401,68.3768478130893
1050,0.0026065426968584996,0.0016616964202839498,71.2634143710799
1051,0.002635047214352938,0.001702957190973401,70.39661967653741
1052,0.0026506772206671917,0.0017486622374434,67.67739631704825
1053,0.002645225750488986,0.0017143097360263866,70.45057598384207
1054,0.0026142438433137782,0.0016737129375115833,70.92960023302477
1055,0.0026320457526247992,0.0016503562476460842,75.72830159450285
1056,0.0025983818937070123,0.0016655295604025573,69.86508959005204
1057,0.002638860663661562,0.0017290504311290715,68.22255834854404
1058,0.002668510783477984,0.0017597199485734655,68.65977183992543
1059,0.0026567724980599786,0.001646311953288119,79.45936205559008
1060,0.0026603842045590693,0.001657663676562166,78.58927174148928
1061,0.0026160270766354414,0.0016621514510314548,72.38574206772348
1062,0.002616412480796,0.0016394373991813066,74.9583329367919
1063,0.002656651214706508,0.0017489201875572733,68.33984418695584
1064,0.0026198785669268743,0.001706488258994739,68.2424110631965
1065,0.0026383591130668235,0.001695559212263681,71.56639619834091
1066,0.0026271328678764356,0.0016506616994805795,75.06109894866474
1067,0.002628212092689098,0.0015829979516132264,83.45999075905539
1069,0.0026454206392942667,0.0017035247235737134,71.59009311323089
1070,0.0026571605675901476,0.0016919093880092282,74.28243147629253
1071,0.002658978888530406,0.0017142721443999494,72.11413576200003
1072,0.002668776413864625,0.001748477964063106,69.79544869957199
1073,0.002668510783477984,0.0017035247235737134,74.43877124998521
1074,0.002671986036848158,0.001702957190973401,74.93718441503215
1075,0.002650346354153804,0.0017298156509019148,69.48937984395192
1076,0.002678297501222984,0.001771945568325685,68.60469213195378
1077,0.0026680035974833045,0.0016802521110267602,76.96686167553108
1078,0.0026694524446671405,0.0017143097360263866,73.39432213720477
1079,0.002659674534998551,0.0016176123440753392,83.4241385051776
1080,0.0026807986955122492,0.0018279411240599362,63.757247658521614
1081,0.002654148043483897,0.0017176779830974326,71.17510432029574
1082,0.0026610958075625815,0.0016731103948091257,76.8873015978229
1083,0.002649514007470122,0.0017292326570273622,69.44971429866357
1084,0.0026535068904227615,0.0017176779830974326,71.0979379702633
1085,0.0026227262807735864,0.0017210089681971694,67.14443103137593
1086,0.0026888635762215736,0.0018278353577720638,64.63230256642773
1087,0.0026386457250802413,0.0018187178644561053,60.13046504297401
1088,0.002678115776747575,0.0017962996404370462,66.2917946326808
1089,0.0026792597753535633,0.0018394682250439467,62.60541956253546
1090,0.0026833215745848153,0.0018167665746440245,65.01219981223711
1091,0.0026854101645666403,0.0018505405164981684,62.315112862083026
1092,0.002654148043483897,0.0018074912109718082,62.69217594624688
1093,0.0026816639500044535,0.0018505405164981684,61.92574108204174
1094,0.0026946572576288168,0.0017710361226913386,70.59659680051105
1095,0.002661308932980772,0.0018074912109718082,63.45521354663962
1096,0.002664716621432941,0.0017964048851747288,64.80608350797849
1097,0.0026653550779866674,0.001628213131329413,82.86830108726126
1098,0.0027028238450883366,0.0018278353577720638,66.15269164105194
1099,0.00268326412799341,0.0017631565630082313,70.03960113838086
1100,0.0026787510397333664,0.0017968258024808937,66.31405086415054
1101,0.0027059930841540404,0.0018732112836158388,62.56262059934566
1102,0.002687957203950154,0.0017851791141849087,68.44281282845343
1103,0.002685494361692014,0.0018076306671259367,66.07312968617512
1104,0.0027281219145792917,0.0018278353577720638,68.97857296323303
1105,0.0027015210205312648,0.0018187178644561053,66.83669891777933
1106,0.0026945137780006513,0.0018299445179404024,65.0572619498546
1107,0.0026765622769265316,0.0018304954364093437,63.08637134013685
1108,0.002725853284342162,0.0018505405164981684,66.64104289931014
1109,0.002731497734652504,0.0018505056922992833,67.26603162068011
1110,0.002714173049920446,0.0017486622374434,75.26688305568129
1111,0.002716736098629086,0.0017825335340835948,72.06067814880727
1112,0.002686010572791113,0.001740167504700427,72.69944592683254
1113,0.0026843207854607793,0.0017850732075958802,68.03809963907818
1114,0.0027265860692092542,0.0017824250733831067,73.25231243296665
1115,0.002695238703721341,0.0017738467775475825,70.38654683475919
1116,0.002725262185281902,0.0017824250733831067,73.09275009088202
1117,0.002694981494334325,0.0017407106338051016,73.73869863589233
1118,0.002726184243833966,0.001873245685711022,64.68314560124166
1119,0.0027028503428851375,0.0017625845970346205,72.42300227467737
1120,0.0027078353078065867,0.0018412053987086436,65.50560844472238
1121,0.00270844033267559,0.001819583912383045,67.52867165278693
1122,0.00270571665536036,0.0017971414257640429,69.33411119239707
1123,0.0027056467814275172,0.001819583912383045,67.21650232758867
1124,0.0027428222737948503,0.0018164473053244496,71.77148302925882
1125,0.002707509469184845,0.0017738112505189174,71.8404367540616
1126,0.0027375307637617454,0.001782714287253805,74.55170428371291
1127,0.0026947710320300616,0.0018411711714246993,64.10145639796153
1128,0.0027454289952961557,0.0018278001009827275,70.96865726325396
1129,0.002706461865063881,0.0018075260760190407,68.43104570176243
1130,0.002706461865063881,0.0018187178644561053,67.3873038430617
1131,0.0027286651604952793,0.0018391528966410055,67.98723315162616
1132,0.0027174299704530594,0.0017962996404370462,70.77453824832317
1133,0.002705623489715564,0.0018299789552037441,66.26723437019024
1134,0.002717685055253743,0.0017738467775475825,73.05705355477131
1135,0.0027366125282437923,0.0018278353577720638,69.94772997404188
1136,0.002706461865063881,0.0018523978249089961,64.3776983749534
1137,0.0027174299704530594,0.001707042103849153,80.35114575891384
1138,0.0027492758441399205,0.0018400286754435286,70.24027149929057
1139,0.002736023753644952,0.0018857947035092683,64.65413056882004
1140,0.0027567430586408976,0.001907269670590672,65.02230768166407
1141,0.002747962891469386,0.0018960528316822956,65.04596635180087
1142,0.0027482208423914253,0.001873761641344447,67.01812466211666
1143,0.002689769035724673,0.001776560083948727,69.48251444513649
1144,0.0027284463734113962,0.0018860777853618867,63.8301722084445
1145,0.002733984029253162,0.0017850732075958802,73.87535398382035
1146,0.0027062189784680334,0.0017987662229252731,69.23595567473112
1147,0.002711225442344553,0.0017876286701918982,70.90099876917996
1148,0.002717685055253743,0.0018075260760190407,69.71442787959133
1149,0.002728284689753363,0.001863928790539698,65.71807975725656
1150,0.0027319779259898204,0.0018074912109718082,71.37925571968233
1151,0.0027390503786662596,0.0018411711714246993,68.96818396204029
1152,0.002739234432986602,0.0018304954364093437,69.99521502579636
1153,0.002770919515372831,0.0018050945096661718,76.31425554634
1154,0.002738244995553868,0.0018414791940778229,68.84849318169242
1155,0.0027172212468955137,0.0017746992128749306,72.9138092492148
1156,0.0027484214338856445,0.001863624478393293,67.95178655412636
1157,0.0027516296376921675,0.0018637597343704204,68.29631394109711
1158,0.0027587527045244576,0.001929975261907228,63.34111167284359
1159,0.0027467470984065315,0.001863624478393293,67.76611529435792
1160,0.00277029150803738,0.0018959508650338687,67.461984564125
1161,0.002736403229752385,0.0018861111977251119,64.66737564068038
1162,0.002771965878089166,0.0019191598014504526,65.62661743562825
1163,0.002740131520757577,0.0018300822631056664,70.13761188178984
1164,0.0027525226856859385,0.0018866123121645591,66.35155600937783
1165,0.0027671822075397904,0.001897603349860434,66.97722644180664
1166,0.002774010957906511,0.0019413612525906448,63.98527450741158
1167,0.0027746381233875136,0.0019413612525906448,64.05025330782037
1168,0.0027528203039693063,0.0019085641116139208,64.49884869059748
1169,0.0027511028324676326,0.0018978358036565587,65.2275116437559
1170,0.0027734301226737144,0.0019413612525906448,63.9251415620838
1171,0.002732265217891522,0.0018542816152529046,67.00995278237667
1172,0.0027579434514869803,0.001908531092330481,65.04236453487339
1173,0.0027958780437520496,0.0019186560541077865,68.25164886746934
1174,0.0027411662572215086,0.0019422434994877313,60.58468615572962
1175,0.0027508966638307808,0.0019423408363486874,61.54862109034805
1176,0.0027511028324676326,0.0019422434994877313,61.57701877209777
1177,0.002750736299763415,0.0019646643597519653,59.80630404046425
1178,0.0028039336876565578,0.0019413280575655057,67.14597436181062
1179,0.002764702950930164,0.001975386444540339,60.35832495178473
1180,0.002753827388722422,0.0019423408363486874,61.8435876569069
1181,0.0027784549830722834,0.0019310170346438856,65.30987908478039
1182,0.0027995404809802106,0.001986868982198376,62.93428557521463
1183,0.00277355150290969,0.0019310170346438856,64.79395153533166
1184,0.0027621218274303996,0.0019759229068808024,60.06509794733548
1185,0.00278291735536302,0.0019526808532237836,63.97992183068102
1186,0.002793618300796915,0.0019867392401986166,62.34886319395743
1187,0.002762578097454727,0.0019198890472133185,64.57345159653985
1188,0.0027822175255006534,0.0019422110527833718,64.76897775373597
1189,0.0027596795014063875,0.0019646643597519653,60.68431700802392
1190,0.002767592103110031,0.0019422434994877313,63.25157883624635
1191,0.0027668861340855453,0.001953566743999835,62.27126678586008
1192,0.002764037655394332,0.0019425030536115,62.866730479954114
1193,0.0028060014009277648,0.0019982210407339285,62.69333699819435
1194,0.0027829875390756775,0.0019874030696185084,61.239651124558236
1195,0.002793918167761505,0.0021002671967813953,54.31815083612985
1196,0.0027757318968417003,0.0020545082613139835,55.72262534953743
1197,0.002773801426657219,0.0020549683116861573,55.51787061527947
1198,0.002773187937251513,0.0019423408363486874,63.81986682040514
1199,0.002819975940191038,0.0020775926238006575,58.18159865019769
1200,0.0027744374946072235,0.001998375855499527,59.57698399403076
1201,0.0027757318968417003,0.0020657347480959247,54.97162547950163
1202,0.002794737782305858,0.0019983443202048565,61.56182175180377
1203,0.0027430729149656276,0.0018994729769852355,64.23894747423026
1204,0.00277334700309148,0.0019758910132362624,61.171376237079485
1205,0.0027920305768442235,0.001964696435642936,63.9418281638522
1206,0.002830923801252952,0.0019980920358568946,65.2430317639008
1207,0.002816957819228785,0.0019981242878569913,63.807671433567805
1208,0.0027856582879040213,0.001976018584725774,62.390078001169854
1209,0.0027452293485247586,0.0019763844925102976,58.3992617468619
1210,0.002793364542068507,0.00211174206198294,53.53852507075388
1211,0.002783961074769927,0.002009570973689153,59.66496866114022
1212,0.002784413766092111,0.002009696407243591,59.69926376691565
1213,0.0028156993140257304,0.0019186224662489499,70.45432037349276
1214,0.0027968791282340444,0.0019871176667205595,62.64657788575148
1215,0.0027845721906681552,0.0018974372939992666,68.90295526146024
1216,0.002784300600161731,0.0019759229068808024,62.2611684585744
1217,0.0027986810961286297,0.001908531092330481,69.46865613849899
1218,0.0028313107618164876,0.0019870311477851333,66.19170778574045
1219,0.0028066858242913927,0.001964696435642936,65.46266059209631
1220,0.0028066858242913927,0.0019758910132362624,64.54305320101005
1221,0.002806663371074237,0.0019874030696185084,63.613854327224814
1222,0.0027965411299897564,0.00198724451751333,62.60264109314838
1223,0.002798163149212935,0.0019085641116139208,69.40795928242345
1224,0.002798163149212935,0.001908531092330481,69.41094936116345
1225,0.002789298150874132,0.0019309843992990747,66.46489521532644
1226,0.0027986810961286297,0.0019310170346438856,67.47184759231662
1227,0.002795797390016901,0.002009570973689153,60.81243667833801
1228,0.0027648068143442247,0.0019208680741813566,64.7254704143234
1229,0.002841466638592904,0.0020094769013034954,65.40915799551419
1230,0.0028279629404390797,0.0019528128580137416,68.75134365259096
1231,0.002838289735481608,0.001929975261907228,71.96312887518104
1232,0.0027968791282340444,0.0019310170346438856,67.27700916421928
1233,0.0028067531828651453,0.0019085641116139208,70.36980105574865
1234,0.002827210843837316,0.001964066460156133,67.69375350441594
1235,0.002841466638592904,0.001929975261907228,72.32549854285845
1236,0.002795797390016901,0.001953566743999835,65.246526060088
1237,0.002839651700595651,0.001952713855257862,70.04533641018972
1238,0.00283840325753522,0.001952713855257862,69.90717204632553
1239,0.0028089078043566054,0.001998375855499527,62.97328042081253
1240,0.0028499135293496044,0.001952713855257862,71.18906637138443
1241,0.002853980833719188,0.0019413612525906448,72.69416767694334
1242,0.0028318106832101848,0.0019197577458147778,72.17618046835177
1243,0.0028117108265133714,0.0019534377062676686,66.9416612667201
1244,0.0028385621807829674,0.0019867392401986166,66.98079209397336
1245,0.0028184490653935727,0.0019422434994877313,68.64023715041961
1246,0.0028189856402934827,0.0019200531613348486,70.6929541282997
1247,0.0028179123883213526,0.0017962996404370462,83.30679332151811
1248,0.0028089078043566054,0.001953469966499804,66.63980248643283
1249,0.0028205947525424004,0.001897603349860434,72.98058604246224
1250,0.0028222699355667526,0.001897337653506589,73.20092060503117
1251,0.002829138953061259,0.0019309843992990747,70.83497719132511
1252,0.0028627284808917545,0.0019413280575655057,73.70309873139517
1253,0.002860927031185543,0.001964066460156133,71.39466075741893
1254,0.0028745000614368277,0.0019526808532237836,73.99155315171535
1255,0.002872257301544286,0.0019867716764928565,70.62257675635506
1256,0.002820125522978036,0.0019759229068808024,65.93973158611786
1257,0.0028323224770067817,0.0019200531613348486,72.20709794820296
1258,0.002832878669740242,0.0019311149373691444,71.24437024677101
1259,0.002799811371421606,0.0019319713578471447,67.51117438296917
1260,0.002829138953061259,0.001953469966499804,68.82212916438718
1261,0.0028627284808917545,0.0019528128580137416,72.6285088826157
1262,0.0028341241453723946,0.0019534377062676686,69.37116370152899
1263,0.0028323224770067817,0.0019198890472133185,72.22246804901718
1264,0.002861467585179033,0.001975386444540339,70.4400037666344
1265,0.0028623457676932424,0.001975419067246993,70.53422004267239
1266,0.0028855090538890296,0.001929975261907228,77.49685833130678
1267,0.0028838782610088945,0.0019074048181317164,79.59811802531094
1268,0.0028733564726236348,0.001964066460156133,72.79795512434296
1269,0.0028292057770642853,0.0019646643597519653,67.85703945562878
1270,0.002874970818730993,0.0019867392401986166,70.92552480015787
1271,0.0028726162607947835,0.0019867392401986166,70.66508691810199
1272,0.002840365518502694,0.0019422434994877313,71.06950974378779
1273,0.0028726162607947835,0.0019867392401986166,70.66508691810199
1274,0.002846017551694908,0.0019646643597519653,69.68637087342672
1275,0.002841430289594483,0.001964696435642936,69.18065041533828
1276,0.0028838112223950976,0.001964066460156133,73.99482421275897
1277,0.0028425611718653075,0.0019758910132362624,68.33078783045097
1278,0.0028530944576129176,0.0019422434994877313,72.51077267687599
1279,0.002843026698522871,0.001953469966499804,70.35205807028986
1280,0.002844688671831786,0.0019758910132362624,68.56071468475204
1281,0.0028726162607947835,0.0019413280575655057,74.85301946003585
1282,0.0028844145138280475,0.001952713855257862,75.1411761250087
1283,0.002841430289594483,0.001953469966499804,70.17485925864804
1284,0.0028633469117614464,0.0019422434994877313,73.68806256514668
1285,0.0028529840159593023,0.0019534377062676686,71.46810768189594
1286,0.002884704942482377,0.0019529778514540534,75.14985235269211
1287,0.002887986987966405,0.0019867392401986166,72.37873703324733
1288,0.0028629947490553505,0.0019646643597519653,71.57237297353839
1289,0.0028715883571231084,0.001953469966499804,73.58156150445772
1290,0.0028627966384957215,0.0019758910132362624,70.54214759873909
1291,0.0028970204748962904,0.0018751536220904111,84.76370562051946
1292,0.0029346482695308514,0.001929975261907228,83.60110724066321
1293,0.002854242797482598,0.001953469966499804,71.60685464548915
1294,0.0028553023936016306,0.0019427301350236983,72.71769052576207
1295,0.0028951632293818153,0.001975419067246993,74.23858343441718
1296,0.0028628846893258247,0.0019646643597519653,71.56002002836371
1297,0.002883305375465666,0.0019422110527833718,76.0256366449068
1298,0.0028925354933677177,0.0020094448315151727,70.85835480587329
1299,0.002887986987966405,0.0019982210407339285,71.3476021896878
1300,0.00286420512695645,0.0019758910132362624,70.69811386028265
1301,0.0028629947490553505,0.001953728029180213,72.57412744826196
1302,0.002854242797482598,0.001987149380177901,68.62295142742335
1303,0.0028960534462497208,0.0019756800295080805,74.31668432344247
1304,0.00285872132428433,0.0019758910132362624,70.09238148648897
1305,0.0028529840159593023,0.001953469966499804,71.46516890216024
1306,0.0028572219100068013,0.0019430220578432209,72.9101609545333
1307,0.0028745714161514707,0.001964696435642936,72.87804544835375
1308,0.0028857959372611997,0.0019422434994877313,76.31776480846945
1309,0.0029604469104487557,0.0019526808532237836,84.45619121082822
1310,0.00292445165103865,0.0019310170346438856,82.1942304259646
1311,0.0028424623044599607,0.001954209468343651,70.2231598492172
1312,0.002864997097420528,0.0019871176667205595,69.79431428523408
1313,0.002864997097420528,0.001964696435642936,71.79448452195899
1314,0.002864997097420528,0.001976018584725774,70.77455025716567
1315,0.0028628846893258247,0.001998375855499527,68.59181959287066
1316,0.0029074019835285997,0.0020208295167972743,71.4953997354197
1317,0.002902987768824315,0.0020207976271734503,71.01209391708294
1318,0.002865458979107123,0.001998375855499527,68.86918587458455
1319,0.002876215161925357,0.001976018584725774,72.02735701872047
1320,0.002895051933026115,0.002032182134304017,69.17023931295415
1321,0.002906515242529392,0.0020207976271734503,71.40034981443401
1322,0.0028742206287235097,0.001987149380177901,70.80606314776922
1323,0.0028743741034908737,0.001987149380177901,70.82304066333288
1324,0.002966752911967995,0.001964066460156133,84.041475990866
1325,0.0028745714161514707,0.0019759229068808024,71.85138020613937
1326,0.0029066704417323444,0.002009573107597749,72.41487781401366
1327,0.0029074019835285997,0.0020094769013034954,72.50538747795292
1328,0.0029300991570634415,0.0019867716764928565,77.23645969871068
1329,0.002874110998872084,0.0019986281199440574,69.78585272951399
1330,0.00288789158649785,0.002009570973689153,70.33799914998234
1331,0.002890160158400316,0.00200960233281175,70.58368609305882
1332,0.0029100605853035204,0.0020435347537901753,69.81971022784752
1333,0.0028742206287235097,0.00203205529327602,66.97380668496346
1334,0.0029293732833557337,0.0020094769013034954,74.99821625715771
1335,0.002949940728968801,0.0019534377062676686,83.03858226754835
1336,0.00288789158649785,0.0020208288120813953,69.36634820471336
1337,0.002892318011267387,0.0019984704583978306,71.80696111942403
1338,0.0028975424997627367,0.001987149380177901,73.42248138996743
1339,0.0029435677426193118,0.0019759229068808024,79.92567280181214
1340,0.0029312102129117287,0.0019646643597519653,79.55399867929715
1341,0.0028908360229190954,0.002009570973689153,70.66057384519503
1342,0.002890160158400316,0.00203205529327602,68.65767639445083
1343,0.0028855993921154646,0.0020325204257664762,68.13370971666527
1344,0.0029184635132986224,0.002043503218490006,70.73221781673465
1345,0.002905166395860917,0.001998375855499527,73.25897781851614
1346,0.0028854465144129674,0.0020209223639179397,69.09507508887572
1347,0.002943118119048463,0.001976018584725774,79.86124211848288
1348,0.002896672406053716,0.0020210782740225463,70.29677434017671
1349,0.0029078983035768337,0.00198724451751333,74.59918610893179
1350,0.0029308028629097807,0.0020548873752229417,71.09464008150336
1351,0.002955414226582603,0.0020324358082700915,75.8618940934351
1352,0.0029994113369677315,0.002032409165638633,81.06869681998091
1353,0.00292139882802173,0.002043787018674485,71.02763574311085
1354,0.0029318981087733294,0.0019759229068808024,78.51277450982948
1355,0.00296414515912422,0.0018505405164981684,97.08771398407397
